#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
GetWeatherAdjective_Sunny;sunny;ensoleillé;sonniger;;de sol;;;;;;;;;x
EVTDESC_MNM_9839;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] a well-preserved arm. [relic_hunter.GetSheHeCap] has proof that it once belonged to a [This.GetArtifactSource]! Perhaps it might bestow upon me some of the knowledge of statecraft its owner once possessed?;[relic_hunter.Get_Le_TitledFirstName] est revenu[relic_hunter.Get_E] avec un bras bien préservé. [relic_hunter.GetIlElleCap] a la preuve qu'il a appartenu à un [This.GetArtifactSource] ! Peut-être pourrait-il m'apporter l'habileté politique que son propriétaire avait ?;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und hat mir einen gut erhaltenen Arm mitgebracht. [relic_hunter.GetSheHeCap] hat Beweise dafür, dass dieser einst Teil eines [This.GetArtifactSource] war! Ob ich von ihm vielleicht ein ähnliches Verständnis des Regierens wie das seines Vorbesitzers erhalte?;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído un brazo bien conservado. ¡Tiene pruebas de que perteneció a un [This.GetArtifactSource]! Quizá pueda concederme parte del conocimiento para gobernar que su dueño poseyó en su día...;;;;;;;;;x
EVTDESC_MNM_9840;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] a well-preserved foot. [relic_hunter.GetSheHeCap] has proof that it once belonged to a [This.GetArtifactSource]! It helped its owner to travel far and wide, but now it will go nicely in my collection...;[relic_hunter.Get_Le_TitledFirstName] est revenu[relic_hunter.Get_E] avec un pied bien préservé. [relic_hunter.GetIlElleCap] a la preuve qu'il a appartenu à un [This.GetArtifactSource] ! Il a aidé son propriétaire à voyager loin, mais maintenant il ira bien dans ma collection...;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und hat mir einen gut erhaltenen Fuß mitgebracht. [relic_hunter.GetSheHeCap] hat Beweise dafür, dass dieser einst Teil eines [This.GetArtifactSource] war! Er half seinem Vorbesitzer, ausgedehnte Reisen in weite Fernen zu unternehmen, doch auch in meiner Sammlung wird er sich gut machen ...;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído un pie bien conservado. ¡Tiene pruebas de que perteneció a un [This.GetArtifactSource]! A su dueño le sirvió para viajar muy lejos, pero ahora quedará muy bien en mi colección...;;;;;;;;;x
EVTDESC_MNM_9841;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] an ancient, rusty sword. [relic_hunter.GetSheHeCap] has proof that it once belonged to a [This.GetArtifactSource]! By adding it to my collection, it will surely make me the envy of the known world!;[relic_hunter.Get_Le_TitledFirstName] est revenu[relic_hunter.Get_E] avec une ancienne épée rouillée. [relic_hunter.GetIlElleCap] a la preuve qu'elle appartenait autrefois à un [This.GetArtifactSource] ! En l'ajoutant à ma collection, on m'enviera partout dans le monde connu !;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und hat mir ein antikes, rostiges Schwert mitgebracht. [relic_hunter.GetSheHeCap] hat Beweise dafür, dass dieses einst Teil eines [This.GetArtifactSource] war! Wenn ich es in meine Sammlung aufnehme, wird mich bestimmt die ganze Welt darum beneiden ...;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído una espada vieja y oxidada. ¡Tiene pruebas de que perteneció a un [This.GetArtifactSource]! ¡Si la añado a mi colección, seguro que seré la envidia de todos!;;;;;;;;;x
EVTDESC_MNM_9842;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] a small box within which lie a pair of ancient iron manacles and chains. These, [relic_hunter.GetSheHe] claims, once held Saint Peter in Herod's dungeon!;[relic_hunter.Get_Le_TitledFirstName] a rapporté de ses voyages une petite boîte dans laquelle se trouve une paire d'anciens anneaux de fer et de chaînes. Selon [relic_hunter.GetLuiElle], elle appartenait autrefois à saint Pierre dans le donjon d'Hérode !;Bei [relic_hunter.GetHerHis]er Rückkehr hat [relic_hunter.GetTitledFirstName] mir ein Kästchen mitgebracht, in dem sich ein Paar eiserne Handschellen und Ketten befinden. Mit ihnen, so behauptet [relic_hunter.GetSheHe], hielt man den hl. Petrus einst im Kerker des Herodes gefangen!;;Tras su viaje, [relic_hunter.GetTitledFirstName] ha traído una cajita que contiene un par de esposas y cadenas antiguas de hierro. Según [relic_hunter.GetSheHe], ¡retuvieron a san Pedro en la mazmorra de Herodes!;;;;;;;;;x
EVTDESC_MNM_9843;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has finally returned from [relic_hunter.GetHerHis] travels, and has brought with [relic_hunter.GetHerHim] a small metal box. Inside lies a mummified hand, which my [relic_hunter.GetJobTitle] claims belonged to Saint Demetrius!;M[relic_hunter.Get_on_JobTitle] [relic_hunter.GetFirstName] est enfin revenu[relic_hunter.Get_E] de ses voyages, et a rapporté une petite boîte en métal. À l'intérieur se trouve une main momifiée, et m[relic_hunter.Get_on_JobTitle] affirme qu'elle appartenait à saint Démétrius !;[relic_hunter.GetTitledFirstName] ist endlich von [relic_hunter.GetHerHis]en Reisen zurückgekehrt und hat mir ein kleines Metallkästchen mitgebracht. In seinem Inneren befindet sich eine mumifizierte Hand, die einst, so behauptet mein [relic_hunter.GetJobTitle], dem hl. Demetrios gehörte!;;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] por fin ha regresado de su viaje, y ha traído una cajita metálica. Dentro hay una mano momificada que, según mi [relic_hunter.GetJobTitle], perteneció a san Demetrio.;;;;;;;;;x
EVTDESC_MNM_9844;Upon [relic_hunter.GetHerHis] return, [relic_hunter.GetTitledFirstName] hands me a richly-decorated frame, containing a piece of cloth with a clear outline of a face. According to my [relic_hunter.GetJobTitle], this is the cloth used by Veronica to wipe the blood and sweat from Jesus' face as he bore the cross!;À son retour, [relic_hunter.Get_le_TitledFirstName] me tend un cadre richement décoré, contenant un morceau de tissu avec le contour clair d'un visage. Selon m[relic_hunter.Get_on_JobTitle], c'est le tissu utilisé par Véronique pour essuyer le sang et la sueur du visage de Jésus alors qu'il portait la croix !;Bei [relic_hunter.GetHerHis]er Rückkehr überreicht mir [relic_hunter.GetTitledFirstName] einen reich verzierten Rahmen, in dem sich ein Stück Stoff befindet, auf dem klar und deutlich die Umrisse eines Gesichts zu erkennen sind. Laut der Aussage von meinem [relic_hunter.GetJobTitle] handelt es sich hierbei um das Tuch, mit dem Veronika den Schweiß und das Blut aus Jesu Gesicht wischte, als dieser das Kreuz trug!;;Tras su regreso, [relic_hunter.GetTitledFirstName] me ha traído un marco lujosamente decorado que contiene una pieza de tela con el contorno indiscutible de un rostro. Según mi [relic_hunter.GetJobTitle], ¡es la tela que usó Verónica para limpiar la sangre y el sudor de la cara de Jesús mientras llevaba la cruz!;;;;;;;;;x
EVTDESC_MNM_9845;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] an old metal box. [relic_hunter.GetSheHeCap] has proof that the bones within it once belonged to St. Cessianus, who was martyred in Diocletian's Great Persecution.;[relic_hunter.Get_Le_TitledFirstName] est retourné[relic_hunter.Get_E] et a rapporté une vieille boîte en métal. [relic_hunter.GetIlElleCap] a la preuve que les os à l'intérieur appartenaient autrefois à saint Cessianus, qui a été martyrisé lors de la Persécution de Dioclétien.;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und hat mir eine alte Kiste aus Metall mitgebracht. [relic_hunter.GetSheHeCap] hat Beweise dafür, dass die Gebeine, die sich darin befinden, vom hl. Cessanius stammen, der zur Zeit der Christenverfolgung unter Kaiser Diokletian den Märtyrertod starb.;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído consigo una vieja caja metálica. Tiene pruebas de que los huesos en su interior pertenecieron a san Cesio, martirizado durante la gran persecución de Diocleciano.;;;;;;;;;x
EVTDESC_MNM_9846;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] a beautiful wooden statue of the Virgin Mary. [relic_hunter.GetSheHeCap] claims that every so often, the statue miraculously cries tears of water or even blood!;[relic_hunter.Get_Le_TitledFirstName] a rapporté de ses voyages une belle statue en bois de la Vierge Marie. [relic_hunter.GetIlElleCap] affirme que très souvent la statue pleure miraculeusement des larmes d'eau ou même de sang !;Bei [relic_hunter.GetHerHis]er Rückkehr hat [relic_hunter.GetTitledFirstName] mir eine schöne hölzerne Statue der hl. Jungfrau Maria mitgebracht. [relic_hunter.GetSheHeCap] gibt an, dass man von Zeit zu Zeit Zeuge des Wunders werden könne, wenn die Statue Tränen aus Wasser und sogar Blut weint!;;Al volver de su viaje, [relic_hunter.GetTitledFirstName] me ha traído una hermosísima estatua de madera de la virgen María. Asegura que, de vez en cuando, ¡la estatua llora milagrosamente lágrimas e incluso de sangre!;;;;;;;;;x
EVTDESC_MNM_9847;Upon [relic_hunter.GetHerHis] return, [relic_hunter.GetTitledFirstName] hands me a richly-decorated frame, containing a piece of cloth with a clear outline of a face. According to my [relic_hunter.GetJobTitle], this is the miraculous image of Jesus sent by Christ to King Abgar of Edessa to cure him of an illness!;À son retour, [relic_hunter.Get_le_TitledFirstName] me tend un cadre richement décoré, contenant un morceau de tissu avec le contour clair d'un visage. Selon m[relic_hunter.Get_on_JobTitle], c'est l'image miraculeuse de Jésus envoyée par le Christ au roi Abgar d'Édesse pour le guérir d'une maladie !;Bei [relic_hunter.GetHerHis]er Rückkehr überreicht mir [relic_hunter.GetTitledFirstName] einen reich verzierten Rahmen, in dem sich ein Stück Stoff befindet, auf dem klar und deutlich die Umrisse eines Gesichts zu erkennen sind. Laut der Aussage von meinem [relic_hunter.GetJobTitle] handelt es sich hierbei um ein wundersames Abbild von Jesus, das unser Heiland dem König Abgar von Edessa sandte, um diesen von einer Krankheit zu heilen.;;Tras su regreso, [relic_hunter.GetTitledFirstName] me ha traído un marco lujosamente decorado que contiene una pieza de tela con el contorno indiscutible de un rostro. Según mi [relic_hunter.GetJobTitle], ¡es la milagrosa imagen de Jesús que Cristo envió al rey Abgar de Edesa para curarlo de una enfermedad!;;;;;;;;;x
cloak_of_mohammad;Cloak of Mohammad;Grande cape de Mahomet;Mohammeds Umhang;;Capa de Mahoma;;;;;;;;;x
cloak_of_mohammad_desc;A cloak that has been worn by the Prophet Mohammad. This alone is reason enough to accord it a shrine of the highest importance!;Un manteau qui a été porté par le Prophète Mahomet. Cela suffit pour lui donner un sanctuaire de la plus haute importance !;Ein Umhang, der von dem Propheten Mohammed getragen wurde. Allein schon aus diesem Grund muss diesem Kleidungsstück ein Schrein der höchsten Güte errichtet werden.;;Una capa que llevó el profeta Mahoma. ¡Esto basta para construir un santuario de la mayor importancia!;;;;;;;;;x
EVTDESC_MNM_9848;Upon [relic_hunter.GetHerHis] return, [relic_hunter.GetTitledFirstName] hands me an old, but beautifully-made cloak. According to my [relic_hunter.GetJobTitle], it was worn by the Prophet, himself! Showing it to the populace at times of unrest might well help calm them down...;À son retour, [relic_hunter.Get_le_TitledFirstName] me tend un manteau ancien, mais joliment fabriqué. Selon m[relic_hunter.Get_on_JobTitle], il a été porté par le Prophète, lui-même ! Le montrer à la population à des moments d'agitation pourrait bien aider à la calmer...;Bei [relic_hunter.GetHerHis]er Rückkehr überreicht mir [relic_hunter.GetTitledFirstName] einen alten, aber schön gearbeiteten Umhang. Der Aussage von meinem [relic_hunter.GetJobTitle] zufolge wurde dieser vom Propheten höchstselbst getragen! Zu Zeiten politischer Unruhen dem Volke denselben zu zeigen, könnte zur Beruhigung der Lage beitragen ...;;Al regresar, [relic_hunter.GetTitledFirstName] me ha entregado una capa vieja, pero hermosa. ¡Según mi [relic_hunter.GetJobTitle], la llevó el profeta en persona! Mostrársela al pueblo en momentos de descontento podría ayudar a calmarlos...;;;;;;;;;x
tooth_of_mohammad;Tooth of Mohammad;Dent de Mahomet;Mohammeds Zahn;;Diente de Mahoma;;;;;;;;;x
tooth_of_mohammad_desc;A tooth that once belonged to Mohammad. It was lost when the Prophet was struck by a battle axe at the Battle of Uhud.;Une dent qui appartenait autrefois à Mahomet. Elle a été perdue lorsque le Prophète a été frappé par une hache d'armes à la bataille d'Uhud.;Ein Zahn, der vom Propheten Mohammed stammt. Verloren gegangen, als der Prophet in der Schlacht von Uhud von einer Streitaxt getroffen wurde.;;Un diente que perteneció a Mahoma. Se perdió cuando el profeta fue golpeado por un hacha de guerra en la batalla de Uhud.;;;;;;;;;x
EVTDESC_MNM_9849;Upon [relic_hunter.GetHerHis] return, [relic_hunter.GetTitledFirstName] hands me a tiny wooden box, containing a piece of cloth within which lies a single human tooth. According to my [relic_hunter.GetJobTitle], this is one of the four teeth Mohammad lost at the Battle of Uhud!;À son retour, [relic_hunter.Get_le_TitledFirstName] me tend une minuscule boîte en bois, contenant un morceau de tissu dans lequel se trouve une dent humaine. Selon m[relic_hunter.Get_on_JobTitle], c'est l'une des quatre dents que Mahomet a perdues à la bataille d'Uhud !;Bei [relic_hunter.GetHerHis]er Rückkehr überreicht mir [relic_hunter.GetTitledFirstName] ein winziges Kästchen aus Holz, in dem sich ein Stück Stoff befindet, in das ein einzelner menschlicher Zahn eingewickelt ist. Laut der Aussage von meinem [relic_hunter.GetJobTitle] handelt es sich hierbei um einen der vier Zähne, die Mohammed bei der Schlacht von Uhud verlor!;;Tras su regreso, [relic_hunter.GetTitledFirstName] me ha entregado una pequeña caja de madera, con un pedazo de tela dentro del cual hay un diente humano. ¡Según mi [relic_hunter.GetJobTitle], este es uno de los cuatro dientes que Mahoma perdió en la batalla de Uhud!;;;;;;;;;x
mohammads_bowl;Mohammad's Bowl;Bol de Mahomet;Mohammeds Schale;;Cuenco de Mahoma;;;;;;;;;x
mohammads_bowl_desc;The bowl from which Mohammad drank soup prepared by his first wife Khadija.;Le bol à partir duquel Muhammad buvait de la soupe préparée par sa première femme Khadija.;Die Schale, aus der Mohammed Suppe trank, die ihm von seiner ersten Frau Khadija kredenzt wurde.;;El cuenco del que Mahoma bebía la sopa que le preparaba su primera mujer, Jadiya.;;;;;;;;;x
blessed_sandals;Blessed Sandals;Sandales bénies;Gesegnete Sandalen;;Sandalias benditas;;;;;;;;;x
blessed_sandals_desc;The Prophet's sandals, said to bestow Mohammad's blessings on those who touch them.;Les sandales du Prophète, dont on dit qu'elles apportent les bénédictions de Mahomet à ceux qui les touchent.;Die Sandalen des Propheten, von denen es heißt, dass sie jenen, die sie berühren, den Segen Mohammeds schenken.;;Las sandalias del profeta que, según dicen, otorgan las bendiciones de Mahoma a aquellos que las tocan.;;;;;;;;;x
EVTDESC_MNM_9850;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] a simple bowl. [relic_hunter.GetSheHeCap] claims that it is the very bowl from which the Prophet ate soup!;[relic_hunter.Get_Le_TitledFirstName] a apporté de ses voyages un bol simple. [relic_hunter.GetIlElleCap] prétend que c'est celui que le Prophète a utilisé pour manger de la soupe !;Bei [relic_hunter.GetHerHis]er Rückkehr hat [relic_hunter.GetTitledFirstName] mir eine einfache Schüssel mitgebracht. [relic_hunter.GetSheHeCap] behauptet, dass es sich bei dieser um eben jene Schale handelt, aus welcher der Prophet höchstselbst seine Suppe aß!;;Al regresar de su viaje, [relic_hunter.GetTitledFirstName] ha traído un cuenco sencillo. ¡Afirma que es el mismo cuenco con el que el profeta tomó sopa!;;;;;;;;;x
EVTDESC_MNM_9851;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] a pair of very old sandals. [relic_hunter.GetSheHeCap] has proof that they were once worn by the Prophet, himself! It is said they still bestow Mohammad's blessings upon those who touch them...;[relic_hunter.Get_Le_TitledFirstName] a rapporté de ses voyages une paire de sandales très anciennes. [relic_hunter.GetIlElleCap] a la preuve qu'elles ont été portées par le Prophète lui-même ! On dit qu'elles accordent les bénédictions de Mahomet à ceux qui les touchent...;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und hat mir ein Paar äußerst alter Sandalen mitgebracht. [relic_hunter.GetSheHeCap] hat Beweise dafür, dass sie von niemand anderem als dem Propheten persönlich getragen wurden! Wie es heißt, spenden sie jedem, der sie berührt, den Segen Mohammeds ...;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído consigo un par de sandalias muy viejas. ¡Tiene pruebas de que las usó el profeta! Según dicen, otorgan las bendiciones de Mahoma a aquellos que las tocan...;;;;;;;;;x
cyrus_cylinder;Cyrus Cylinder;Le cylindre de Cyrus;Cyrus' Zylinder;;Cilindro de Ciro;;;;;;;;;x
cyrus_cylinder_desc;A clay cylinder praising the Persian King Cyrus as the rightful conqueror and benefactor of Babylon, and describing how he rebuilt its walls, temples and sanctuaries. An inspiration for all Persian rulers!;Un cylindre d'argile louant le roi persan Cyrus en tant que vainqueur légitime et bienfaiteur de Babylone, et décrivant comment il a reconstruit ses murs, temples et sanctuaires. Une inspiration pour tous les seigneurs persans !;Ein Tonzylinder, auf dem der persische König Cyrus als rechtmäßiger Eroberer und Wohltäter Babylons gepriesen wird. Er beschreibt, wie er die Mauern der Stadt, die Tempel und Heiligtümer wieder aufbaute. Eine Quelle der Inspiration für jeden persischen Herrscher!;;Un cilindro de barro que elogia al rey persa Ciro como el legítimo conquistador y benefactor de Babilonia, y que describe cómo reconstruyó sus muros, templos y santuarios. ¡Una inspiración para cualquier gobernante persa!;;;;;;;;;x
EVTDESC_MNM_9852;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] an ancient clay cylinder, covered in inscriptions. When translated, they speak of King Cyrus's rightful conquest of the city of Babylon, and how he was a great benefactor of the Babylonian people. Being a Persian ruler, like Cyrus, this is welcome reinforcement of my right to rule!;[relic_hunter.Get_Le_TitledFirstName], de retour, vous apporte un cylindre d'argile antique, recouvert d'inscriptions. D'après les traducteurs, elles parlent de la conquête légitime du roi Cyrus de la ville de Babylone, et comment il a été un grand bienfaiteur pour le peuple babylonien. Étant un[Root.Get_E] souverain[Root.Get_E] persan[Root.Get_E], comme Cyrus, ceci est un renforcement bienvenu de mon droit à régner !;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und hat mir einen antiken Tonzylinder mitgebracht, der von Inschriften bedeckt ist. In der Übersetzung erzählen diese von der rechtmäßigen Eroberung Babylons durch König Cyrus und davon, welch großer Wohltäter er dem babylonischen Volk gewesen ist. Als persischer Herrscher wie Cyrus liefert mir dies eine willkommene Bestätigung meines Herrschaftsanspruches!;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído consigo un antiguo cilindro de arcilla cubierto de inscripciones. Las traducciones revelan la historia de la legítima conquista del rey Ciro de la ciudad de Babilonia, y su papel como gran benefactor del pueblo babilonio. Siendo un gobernante persa, como Ciro, ¡esto refuerza mi derecho a gobernar!;;;;;;;;;x
tabernacle;The Mishkan;Le Tabernacle;Das Tabernakel;;El tabernáculo;;;;;;;;;x
tabernacle_desc;A portable tent and place of worship that served the Israelites from the time of the Exodus to their conquest of the Promised Land.;Une tente et un lieu de culte portatifs qui servaient aux israélites depuis le temps de l'Exode jusqu'à leur conquête de la Terre Promise.;Ein mobiles Zelt und Ort der religiösen Verehrung, das den Israeliten von der Zeit des Exodus bis zu ihrer Eroberung des Gelobten Landes diente.;;Una tienda itinerante y santuario del que se sirvieron los israelitas desde la época del éxodo hasta su conquista de la tierra prometida.;;;;;;;;;x
davids_sling;King David's Sling;La Fronde du roi David;König Davids Schleuder;;Honda de David;;;;;;;;;x
davids_sling_desc;The sling that King David used to fell the giant Goliath in personal combat.;La fronde que le roi David a utilisée pour faire tomber le géant Goliath dans un duel.;Die Schleuder, mit der König David im Zweikampf den Riesen Goliath fällte.;;La honda que el rey David usó para derrotar al gigante Goliat en un enfrentamiento cuerpo a cuerpo.;;;;;;;;;x
EVTDESC_MNM_9853;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] an large wagon willed in ancient cloth and poles. [relic_hunter.GetSheHeCap] claims that this is the famed Tabernacle that our ancestors used on their way to the Promised Land!;[relic_hunter.Get_Le_TitledFirstName], de retour, vous apporte un grand chariot de vieilles toiles et de mâts. [relic_hunter.GetIlElleCap] affirme que c'est le célèbre Tabernacle que nos ancêtres ont utilisé durant leur trajet vers la Terre Promise !;[relic_hunter.GetTitledFirstName] ist zurückgekehrt und hat mir einen großen Wagen mitgebracht, der mit antiken Stoffen und Stäben ausgestattet ist. [relic_hunter.GetSheHeCap] behauptet, dass es sich dabei um das berühmte Tabernakel handelt, das von unseren Vorfahren auf ihrem Weg ins Gelobte Land verwendet wurde!;;[relic_hunter.GetTitledFirstName] ha regresado y ha traído consigo un gran carro que contenía telas y postes. ¡Asegura que es el famoso tabernáculo que nuestros ancestros usaron en su trayecto hacia la tierra prometida!;;;;;;;;;x
EVTDESC_MNM_9854;Upon [relic_hunter.GetHerHis] return, [relic_hunter.GetTitledFirstName] hands me a small wooden box, containing a well-made leather sling. According to my [relic_hunter.GetJobTitle], this is the very sling King David used to defeat Goliath!;À son retour, [relic_hunter.Get_le_TitledFirstName] vous tend une petite boîte en bois contenant une fronde en cuir bien faite. Selon votre [relic_hunter.GetJobTitle], c'est celle que le roi David a utilisée pour vaincre Goliath !;Bei [relic_hunter.GetHerHis]er Rückkehr überreicht mir [relic_hunter.GetTitledFirstName] ein kleines Kästchen aus Holz, in dem sich eine kunstvoll gefertigte Schleuder befindet. Laut der Aussage von meinem [relic_hunter.GetJobTitle] ist dies eben jene Schleuder, mit der König David einst den Riesen Goliath besiegte.;;A su regreso, [relic_hunter.GetTitledFirstName] me ha entregado una pequeña caja de madera que contiene una honda de cuero muy bien elaborada. Según mi [relic_hunter.GetJobTitle], ¡esta es la misma honda que el rey David utilizó para derrotar a Goliat!;;;;;;;;;x
EVTOPTA_MNM_9902;Wonderful news!;Quelle merveilleuse nouvelle !;Wunderbare Neuigkeiten!;;¡Maravillosas noticias!;;;;;;;;;x
EVTOPTB_MNM_9902;Hmm, interesting.;Hmm, intéressant.;Hmm, interessant.;;Interesante.;;;;;;;;;x
EVTDESC_MNM_9903;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the underhanded [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find and steal one of my prized possessions!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour [looter.GetLeLa] sordide [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver et à voler une de vos précieuses possessions !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] hinterhältigen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem einen meiner wertvollen Schätze gefunden und gestohlen!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetHolding] [target_title.GetName] de [target_location.GetName], ¡sus tropas también se las arreglaron para dar con una de mis preciadas posesiones y robarla!;;;;;;;;;x
EVTOPTA_MNM_9903;Oh no...;Oh non...;Oh nein ...;;¡Oh, no!;;;;;;;;;x
EVTOPTA_MNM_9906;[Root.Religion.GetHighGodName] be praised!;Que [Root.Get_le_HighGod] soit loué !;Lob sei [Root.Religion.GetHighGodName]!;;¡Alabemos a [Root.Religion.GetHighGodName]!;;;;;;;;;x
EVTOPTB_MNM_9906;One less imitation to worry about!;Une contrefaçon de moins !;Eine Kopie weniger, um die man sich sorgen müsste!;;¡Una imitación menos de la que preocuparse!;;;;;;;;;x
EVTOPTC_MNM_9906;Excellent. It will go nicely in my collection.;Excellent. Il irait bien dans ma collection.;Hervorragend. Genau das Richtige für meine Sammlung!;;Excelente. Quedará bien en mi colección.;;;;;;;;;x
EVTOPTD_MNM_9906;That'll teach 'em!;Ça leur apprendra !;Das wird ihnen eine Lehre sein!;;¡Para que aprendan!;;;;;;;;;x
EVTDESC_MNM_9907_A;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the dastardly [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find and steal a priceless relic!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour l'ignoble [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver et voler une relique inestimable !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] heimtückischen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner unbezahlbaren Relikte gefunden und gestohlen!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetHolding] [target_title.GetName] de [target_location.GetName], ¡sus tropas también se las arreglaron para dar con una preciada reliquia y robarla!;;;;;;;;;x
EVTDESC_MNM_9907_B;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the dastardly [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find priceless relic. [looter.GetFirstName], however, claims it was an imitation, and had it destroyed!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour l'ignoble [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver une relique inestimable. [looter.GetFirstName], cependant, prétend que c'était une imitation, et l'a détruite !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] heimtückischen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner unbezahlbaren Relikte gefunden! [looter.GetFirstName] jedoch behauptet, dass es sich um ein Imitat handelt, und ließ es zerstören!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetName] [target_title.GetHolding] de [target_location.GetName], sus tropas también se las arreglaron para dar con mi preciada reliquia. Sin embargo, [looter.GetFirstName] afirma que era una imitación y la destruyó.;;;;;;;;;x
EVTDESC_MNM_9907_C;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the dastardly [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find a priceless relic, and it is now in the hands of foul barbarians!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour l'ignoble [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver une relique inestimable, et elle se trouve entre les mains de ces barbares !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] heimtückischen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner unbezahlbaren Relikte gefunden, und nun befindet es sich in den Händen stinkender Barbaren!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetName] [target_title.GetHolding] de [target_location.GetName], sus tropas también se las arreglaron para dar con mi preciada reliquia, ¡y ahora está en manos de esos bárbaros asquerosos!;;;;;;;;;x
EVTDESC_MNM_9907_D;Laying waste to [target_title.GetName] [target_title.GetHolding] in [target_location.GetName] wasn't enough for the dastardly [looter.GetTitledFirstName]... [looter.GetHerHisCap]'s troops also managed to find priceless relic. The honorless barbarian scum promptly had it destroyed!;Saccager [target_title.GetHolding] de [target_title.GetName] en [target_location.GetName] n'était pas suffisant pour l'ignoble [looter.GetTitledFirstName]... Ses troupes ont également réussi à trouver une relique inestimable. Ces barbares sans honneur l'ont détruite !;[target_title.GetName] [target_title.GetHolding] in [target_location.GetName] zu zerstören, reichte [looter.Getdemder] heimtückischen [looter.GetTitledFirstName] noch nicht ... Die Angreifer haben außerdem eines meiner unbezahlbaren Relikte gefunden! Der ehrlose barbarische Abschaum ließ es prompt zerstören!;;A [looter.GetTitledFirstName] no le bastó con arrasar el/la [target_title.GetName] [target_title.GetHolding] de [target_location.GetName], sus tropas también se las arreglaron para dar con mi preciada reliquia. ¡Esa escoria bárbara sin honor ordenó destruirla!;;;;;;;;;x
